listing_id,tower_number,transaction_date,unit_category,unit_number,floor_area_sqft,sale_price,listing_status,client_ref,price_per_sqft
70338,7,2024-07-01,Apartment,41,1093.92,347137.85,Sold,C0480,317.33385439520254
70344,7,2024-07-01,Apartment,41,1093.92,370591.5,Available,,338.7738591487494
70351,7,2024-07-01,Apartment,41,1093.92,335850.0,Sold,C1474,307.0151382185169
70365,7,2024-07-01,Apartment,42,702.08,215066.31,Sold,C0105,306.3273558568824
70409,7,2024-07-01,Apartment,48,533.35,156509.03,Sold,C0518,293.4452610855911
70430,7,2024-07-01,Apartment,50,502.02,144890.28,Sold,C0161,288.6145571889566
70432,7,2024-07-01,Apartment,50,502.02,156463.31,Sold,C0037,311.66748336719655
70433,7,2024-07-01,Office,50,502.02,169868.29,Sold,C1826,338.36956694952397
70440,7,2024-07-01,Apartment,52,1281.14,281850.8,Sold,C0124,219.99999999999997
70460,7,2024-07-01,Apartment,54,1940.69,600921.42,Available,,309.6431784571467
70462,7,2024-07-01,Office,54,1940.69,464389.02,Sold,C0538,239.2906749661203
80009,8,2024-07-01,Apartment,1,1109.29,290541.12,Available,,261.91628879733884
80033,8,2024-07-01,Apartment,4,1934.75,459483.42,Available,,237.48981522160486
80065,8,2024-07-01,Office,7,1352.74,411818.69,Sold,C1164,304.4329952540769
80070,8,2024-07-01,Apartment,8,1552.34,415410.47,Sold,C0422,267.6027609930814
80123,8,2024-07-01,Apartment,14,685.93,204725.07,Sold,C0823,298.463502106629
80139,8,2024-07-01,Apartment,16,424.09,141182.27,Available,,332.9063877950435
80142,8,2024-07-01,Apartment,17,1109.27,331593.61,Sold,C0407,298.9295753062825
80159,8,2024-07-01,Apartment,20,774.16,245421.65,Sold,C0415,317.0167019737522
80236,8,2024-07-01,Apartment,30,1070.46,294652.79,Sold,C1987,275.258103992676
80296,8,2024-07-01,Office,34,1684.75,639701.59,Available,,379.70119602314884
80310,8,2024-07-01,Apartment,36,673.86,212206.92,Sold,C0189,314.91247440121094
80325,8,2024-07-01,Apartment,37,890.65,282558.57,Available,,317.2498400044911
80328,8,2024-07-01,Apartment,37,890.65,269637.9,Sold,C0047,302.74282827148716
80348,8,2024-07-01,Apartment,39,1290.89,398487.78,Sold,C1456,308.6922820689602
80349,8,2024-07-01,Apartment,40,861.57,282263.83,Sold,C0315,327.6156667479137
80354,8,2024-07-01,Office,42,1473.68,468216.98,Available,,317.7195727702079
80367,8,2024-07-01,Apartment,44,1862.29,537998.71,Sold,C0107,288.8909407235178
80376,8,2024-07-01,Apartment,45,1185.72,378841.41,Available,,319.5032638396923
80390,8,2024-07-01,Apartment,46,1175.51,352357.82,Sold,C1691,299.74889197029376
80405,8,2024-07-01,Apartment,47,543.08,156998.87,Available,,289.08976578036385
80436,8,2024-07-01,Apartment,50,913.15,252431.3,Available,,276.44012484257786
80449,8,2024-07-01,Apartment,53,1891.72,573332.74,Sold,C1480,303.0748419427822
80493,8,2024-07-01,Apartment,57,1949.35,639189.99,Available,,327.8990381409188
90004,9,2024-07-01,Apartment,1,832.35,240059.83,Sold,C0182,288.4121223043191
90010,9,2024-07-01,Apartment,1,832.35,274831.74,Sold,C1758,330.1877094972067
90015,9,2024-07-01,Apartment,2,481.55,154698.56,Available,,321.2512927006541
90043,9,2024-07-01,Office,8,1315.55,411125.74,Sold,C1983,312.51243966401887
90056,9,2024-07-01,Office,10,1172.34,417344.04,Sold,C0409,355.9923230462153
90057,9,2024-07-01,Apartment,10,1172.34,343188.25,Available,,292.7378149683539
90074,9,2024-07-01,Apartment,12,952.38,254270.21,Sold,C0005,266.98398748398745
90084,9,2024-07-01,Apartment,13,929.96,253175.03,Available,,272.24292442685703
90104,9,2024-07-01,Apartment,16,924.6,304774.35,Sold,C0488,329.62832576249184
90113,9,2024-07-01,Apartment,17,1481.32,448450.76,Sold,C0139,302.73726136148844
90114,9,2024-07-01,Office,17,1481.32,404286.98,Sold,C1693,272.92346015715714
90124,9,2024-07-01,Apartment,18,860.97,224938.19,Sold,C0987,261.2613563771095
90169,9,2024-07-01,Apartment,26,1038.39,340657.87,Available,,328.0635117826635
90196,9,2024-07-01,Apartment,29,1426.22,450990.59,Available,,316.21390108117964
90221,9,2024-07-01,Apartment,33,973.52,278475.29,Sold,C1129,286.04989111677213
90236,9,2024-07-01,Apartment,33,973.52,263309.05,Sold,C1337,270.4711254006081
90250,9,2024-07-01,Apartment,34,1577.36,447049.48,Sold,C0544,283.4162651518994
90298,9,2024-07-01,Apartment,37,731.44,247204.79,Sold,C1017,337.970018046593
90303,9,2024-07-01,Apartment,38,1260.31,388613.55,Sold,C1185,308.3475890852251
90323,9,2024-07-01,Apartment,39,1839.34,580803.68,Available,,315.7674383202671
90325,9,2024-07-01,Apartment,39,1839.34,490058.21,Sold,C1885,266.43155153478966
90340,9,2024-07-01,Apartment,40,1090.32,311714.97,Sold,C1783,285.8931047765793
90342,9,2024-07-01,Apartment,40,1090.32,316830.55,Sold,C0904,290.58492002347936
90423,9,2024-07-01,Apartment,53,599.72,160112.49,Sold,C1262,266.97874007870337
90439,9,2024-07-01,Apartment,56,1516.4,429206.12,Sold,C1577,283.04281192297543
90452,9,2024-07-01,Apartment,56,1516.4,469349.57,Available,,309.51567528356634
90484,9,2024-07-01,Apartment,58,838.34,298489.15,Sold,C1228,356.04784454994393
90491,9,2024-07-01,Apartment,58,838.34,262057.47,Sold,C1454,312.59091776606147
90500,9,2024-07-01,Apartment,58,838.34,248810.04,Sold,C1372,296.78894004819045
90508,9,2024-07-01,Apartment,58,838.34,240363.51,Available,,286.7136364720758
90516,9,2024-07-01,Apartment,59,1697.13,540584.92,Sold,C1107,318.5288811110522
90521,9,2024-07-01,Apartment,59,1697.13,540051.95,Sold,C1911,318.21483916965695
100011,10,2024-07-01,Office,3,1197.61,341197.28,Sold,C1655,284.8984894915708
100015,10,2024-07-01,Apartment,4,1765.37,557575.88,Available,,315.84080391079493
100021,10,2024-07-01,Office,4,1765.37,594018.07,Sold,C0449,336.48360966822815
100058,10,2024-07-01,Office,6,842.66,280069.05,Sold,C0528,332.36305271402466
100080,10,2024-07-01,Apartment,10,1196.84,339509.37,Available,,283.671476554928
100102,10,2024-07-01,Apartment,13,876.79,247809.36,Sold,C0060,282.63251177590985
100103,10,2024-07-01,Apartment,13,876.79,265237.37,Sold,C0118,302.5095746986166
100112,10,2024-07-01,Apartment,15,1948.32,590971.72,Sold,C0075,303.3237455859407
100135,10,2024-07-01,Apartment,17,647.35,200717.88,Sold,C1689,310.0608326253186
100137,10,2024-07-01,Apartment,17,647.35,185076.88,Available,,285.8992507916892
100160,10,2024-07-01,Apartment,20,1264.43,404233.41,Available,,319.69615557998463
100192,10,2024-07-01,Apartment,26,1294.85,390975.34,Sold,C1685,301.9464339498784
100194,10,2024-07-01,Apartment,26,1294.85,446270.99,Available,,344.6507240220875
100239,10,2024-07-01,Apartment,29,486.78,133442.26,Sold,C1353,274.13258556226634
100258,10,2024-07-01,Apartment,31,1499.0,480689.01,Available,,320.6731220813876
100259,10,2024-07-01,Apartment,31,1499.0,440625.12,Sold,C1126,293.9460440293529
100270,10,2024-07-01,Apartment,31,1499.0,539319.21,Sold,C0194,359.78599733155437
100274,10,2024-07-01,Apartment,31,1499.0,442539.26,Sold,C0922,295.2229886591061
100281,10,2024-07-01,Apartment,33,1010.7,317118.28,Sold,C1646,313.7610369051153
100295,10,2024-07-01,Apartment,34,1435.44,456005.52,Sold,C1789,317.6764755057683
100315,10,2024-07-01,Office,37,1177.85,392024.6,Sold,C1296,332.8306660440633
100350,10,2024-07-01,Apartment,42,1757.51,542629.73,Available,,308.74915647706126
100378,10,2024-07-01,Office,44,1224.71,313612.06,Sold,C1349,256.0704656612586
100389,10,2024-07-01,Office,45,1119.1,359492.59,Sold,C0965,321.23366097757133
100431,10,2024-07-01,Office,50,1138.32,410549.3,Sold,C0029,360.662467495959
110015,11,2024-07-01,Apartment,2,938.0,292903.12,Sold,C0048,312.2634541577825
110064,11,2024-07-01,Apartment,8,1001.41,328405.23,Sold,C0137,327.9428306088415
110069,11,2024-07-01,Apartment,8,1001.41,294707.51,Sold,C1116,294.2925574939336
110074,11,2024-07-01,Apartment,8,1001.41,315005.02,Sold,C1054,314.56148830149493
110076,11,2024-07-01,Apartment,9,904.49,288226.7,Sold,C1007,318.66211898417896
110127,11,2024-07-01,Apartment,14,524.68,152470.27,Sold,C1588,290.5966875047648
110135,11,2024-07-01,Apartment,14,524.68,145565.84,Sold,C1755,277.4373713501563
110149,11,2024-07-01,Apartment,15,1385.68,464805.57,Available,,335.4349994226661
110175,11,2024-07-01,Apartment,19,1083.98,312370.43,Sold,C0846,288.1699201092271
110197,11,2024-07-01,Apartment,23,1098.83,304533.78,Sold,C1959,277.14367099551345
110206,11,2024-07-01,Apartment,24,1481.82,447905.13,Sold,C0920,302.2668947645463
110215,11,2024-07-01,Apartment,26,490.37,146985.56,Available,,299.7441931602667
110220,11,2024-07-01,Apartment,27,1638.1,491968.22,Available,,300.32856357975703
110248,11,2024-07-01,Apartment,30,642.72,188918.69,Available,,293.9362241722678
110307,11,2024-07-01,Apartment,38,788.47,231425.47,Sold,C0167,293.512080358162
110314,11,2024-07-01,Apartment,38,788.47,292783.1,Sold,C0655,371.33067840247566
110327,11,2024-07-01,Apartment,39,1816.63,542356.68,Sold,C1276,298.55098726763293
110356,11,2024-07-01,Apartment,42,808.59,241981.51,Available,,299.2635451835912
110363,11,2024-07-01,Office,43,810.65,247337.51,Available,,305.1101091716524
110417,11,2024-07-01,Office,49,1095.85,290170.99,Sold,C1432,264.79079253547474
110433,11,2024-07-01,Apartment,51,1318.98,394037.08,Sold,C0703,298.7437868656083
110448,11,2024-07-01,Apartment,52,1397.58,410950.81,Sold,C0423,294.0445698993975
110486,11,2024-07-01,Office,57,1008.58,364600.4,Sold,C1710,361.49874080390254
110495,11,2024-07-01,Apartment,58,1159.31,307063.74,Sold,C0548,264.8676712872312
110498,11,2024-07-01,Apartment,59,782.92,250827.86,Sold,C0403,320.3748275685894
110540,11,2024-07-01,Apartment,62,1938.82,661095.49,Sold,C0885,340.9782702881134
110557,11,2024-07-01,Apartment,65,1427.09,386439.95,Sold,C0148,270.788772957557
120061,12,2024-07-01,Apartment,7,1179.99,324417.75,Available,,274.9326265476826
120063,12,2024-07-01,Apartment,8,1803.36,504262.01,Sold,C0833,279.6235970632597
120065,12,2024-07-01,Apartment,8,1803.36,458523.67,Available,,254.26075215153935
120074,12,2024-07-01,Apartment,8,1803.36,509389.85,Available,,282.46708921125014
120087,12,2024-07-01,Apartment,11,1348.81,407336.9,Sold,C1796,301.9972420133303
120091,12,2024-07-01,Office,12,959.05,294502.81,Available,,307.07763933058754
120104,12,2024-07-01,Apartment,13,1394.03,488077.62,Sold,C0059,350.11988264241086
120106,12,2024-07-01,Apartment,13,1394.03,428998.23,Available,,307.7395967088226
120119,12,2024-07-01,Apartment,14,1369.96,411210.31,Sold,C0933,300.16227481094336
120122,12,2024-07-01,Apartment,14,1369.96,467818.66,Sold,C0779,341.4834447721101
120159,12,2024-07-01,Apartment,18,1702.66,567781.4,Sold,C1388,333.46728060798984
120183,12,2024-07-01,Apartment,20,1802.21,514479.75,Sold,C1250,285.4715876618152
120215,12,2024-07-01,Apartment,24,1306.75,404553.77,Sold,C1078,309.5877329251961
120243,12,2024-07-01,Apartment,26,557.9,167180.02,Sold,C0459,299.6594730238394
120276,12,2024-07-01,Office,30,622.2,182644.63,Sold,C0835,293.54649630343937
120288,12,2024-07-01,Apartment,33,1232.2,373786.79,Sold,C0171,303.34912351890927
120298,12,2024-07-01,Apartment,33,1232.2,416143.54,Sold,C0398,337.72402207433856
120309,12,2024-07-01,Apartment,34,1817.64,543784.77,Available,,299.1707763913646
120312,12,2024-07-01,Apartment,34,1817.64,547275.83,Available,,301.0914317466605
120318,12,2024-07-01,Apartment,35,1690.62,536339.3,Sold,C1613,317.2441471176255
120349,12,2024-07-01,Apartment,38,1157.23,303689.38,Available,,262.42784926073466
120379,12,2024-07-01,Apartment,41,938.23,308266.76,Sold,C1711,328.5620370271682
120391,12,2024-07-01,Apartment,45,1898.75,578903.12,Sold,C1391,304.8864358130349
120400,12,2024-07-01,Apartment,47,1528.05,459689.25,Sold,C0959,300.8339059585747
120410,12,2024-07-01,Apartment,47,1528.05,458559.81,Sold,C1477,300.09476784136643
120413,12,2024-07-01,Apartment,48,1919.31,573864.12,Available,,298.99501383309627
130007,13,2024-07-01,Apartment,1,1899.92,523557.94,Available,,275.56841340688027
130026,13,2024-07-01,Apartment,2,1651.02,502850.13,Available,,304.56937529527204
130032,13,2024-07-01,Apartment,2,1651.02,517417.7,Sold,C1460,313.3927511477753
130084,13,2024-07-01,Apartment,10,1314.38,443598.83,Available,,337.49663719776623
130152,13,2024-07-01,Apartment,17,1278.95,339994.36,Sold,C0442,265.83866452949684
130174,13,2024-07-01,Office,20,516.72,161535.12,Available,,312.6163492800743
130187,13,2024-07-01,Office,20,516.72,192246.55,Sold,C1795,372.0516914383031
130202,13,2024-07-01,Apartment,23,882.35,241711.66,Available,,273.9407944693149
130235,13,2024-07-01,Apartment,28,1173.72,366660.34,Available,,312.39166070272296
130265,13,2024-07-01,Apartment,31,627.57,177086.9,Available,,282.17872109884155
130285,13,2024-07-01,Apartment,32,1114.07,324092.48,Sold,C1838,290.9085425511862
130287,13,2024-07-01,Office,32,1114.07,376982.89,Sold,C0161,338.38348577737486
130303,13,2024-07-01,Office,33,1445.84,396320.37,Available,,274.11080755823605
130322,13,2024-07-01,Office,36,1061.26,319634.34,Sold,C0116,301.1838192337411
130334,13,2024-07-01,Apartment,37,1555.67,540337.18,Sold,C0021,347.3340618511638
130346,13,2024-07-01,Office,38,656.42,172732.59,Available,,263.14339904329546
130355,13,2024-07-01,Apartment,39,1054.77,333335.63,Sold,C0367,316.0268399745916
130356,13,2024-07-01,Apartment,39,1054.77,297137.03,Sold,C0155,281.70788892365164
130363,13,2024-07-01,Apartment,40,571.5,146624.11,Sold,C0151,256.5601224846894
130366,13,2024-07-01,Apartment,40,571.5,157697.13,Sold,C0040,275.9354855643045
130371,13,2024-07-01,Apartment,41,1168.7,351482.71,Sold,C1594,300.74673568922736
130396,13,2024-07-01,Apartment,44,470.06,122529.33,Available,,260.66742543505086
130420,13,2024-07-01,Apartment,47,1874.35,574750.15,Sold,C0319,306.63971510123514
130424,13,2024-07-01,Apartment,47,1874.35,599735.43,Sold,C0433,319.9698188705418
130453,13,2024-07-01,Apartment,51,1253.03,409716.46,Sold,C1254,326.98056710533666
130464,13,2024-07-01,Apartment,53,968.77,277313.63,Sold,C1042,286.2533212217554
130491,13,2024-07-01,Apartment,57,1717.49,553202.56,Sold,C0255,322.0994358045753
130510,13,2024-07-01,Apartment,59,1434.04,466896.33,Sold,C0539,325.5811065242253
130543,13,2024-07-01,Apartment,63,1623.8,522871.62,Available,,322.0049390319005
130549,13,2024-07-01,Apartment,63,1623.8,558406.39,Sold,C1359,343.88865008005916
130554,13,2024-07-01,Apartment,64,792.66,236127.27,Available,,297.89224888350617
130567,13,2024-07-01,Apartment,67,524.97,177305.61,Sold,C1555,337.74427110120575
130582,13,2024-07-01,Apartment,67,524.97,157671.38,Sold,C0682,300.3436005867002
140006,14,2024-07-01,Office,2,922.7,254776.77,Sold,C0514,276.12091687439033
140029,14,2024-07-01,Apartment,5,424.34,137345.87,Sold,C0268,323.6693924683037
140046,14,2024-07-01,Apartment,7,641.37,186621.79,Available,,290.973681338385
140071,14,2024-07-01,Apartment,9,803.5,228660.27,Sold,C1395,284.5802986932172
140074,14,2024-07-01,Apartment,9,803.5,229900.05,Sold,C1235,286.1232731798382
140106,14,2024-07-01,Apartment,12,459.44,138735.2,Sold,C0762,301.96587149573395
140108,14,2024-07-01,Apartment,12,459.44,145299.39,Sold,C1456,316.25324307853043
140127,14,2024-07-01,Apartment,13,442.74,127404.1,Available,,287.7627953200524
140137,14,2024-07-01,Office,15,784.04,230382.24,Sold,C1448,293.8399061272384
140144,14,2024-07-01,Apartment,15,784.04,247670.78,Available,,315.8904902811081
140155,14,2024-07-01,Apartment,16,915.37,259971.99,Sold,C0914,284.0075488600238
140165,14,2024-07-01,Office,17,686.6,252539.96,Sold,C1687,367.8123507136615
140174,14,2024-07-01,Apartment,18,500.17,123583.21,Sold,C0890,247.08241197992683
140177,14,2024-07-01,Apartment,18,500.17,170526.78,Sold,C1592,340.9376412019913
140186,14,2024-07-01,Apartment,21,1560.87,370802.58,Sold,C0788,237.5614753310654
140204,14,2024-07-01,Apartment,22,1148.66,371392.04,Sold,C0023,323.3263454808211
140246,14,2024-07-01,Apartment,28,486.35,147025.21,Sold,C0581,302.30330009252594
140251,14,2024-07-01,Office,29,1618.34,521382.1,Sold,C0630,322.1709282351051
140268,14,2024-07-01,Apartment,29,1618.34,468922.65,Sold,C1173,289.75533571437404
140273,14,2024-07-01,Apartment,30,1746.48,497116.96,Sold,C1590,284.63936603911867
140292,14,2024-07-01,Apartment,33,1894.96,548558.56,Sold,C1175,289.48292312238783
140293,14,2024-07-01,Apartment,33,1894.96,520074.64,Sold,C1062,274.45151348841136
140305,14,2024-07-01,Apartment,35,1152.84,387012.23,Sold,C1740,335.7033326393949
140325,14,2024-07-01,Apartment,38,1170.11,345923.44,Sold,C1485,295.6332652485664
140335,14,2024-07-01,Apartment,40,532.44,163904.14,Available,,307.8358876117497
140344,14,2024-07-01,Apartment,41,543.61,154091.71,Sold,C1741,283.4600356873494
140352,14,2024-07-01,Apartment,43,520.49,145055.82,Sold,C1044,278.69088743299585
140358,14,2024-07-01,Office,43,520.49,170872.82,Sold,C0987,328.29222463447906
140394,14,2024-07-01,Apartment,47,917.53,258518.28,Sold,C0197,281.75458023170904
140395,14,2024-07-01,Office,47,917.53,252713.76,Sold,C0466,275.42833476834545
140399,14,2024-07-01,Apartment,48,1941.78,497893.52,Sold,C0243,256.41088073829167
140454,14,2024-07-01,Office,53,1493.72,450023.59,Available,,301.2770733470798
140459,14,2024-07-01,Apartment,55,1415.9,493593.22,Available,,348.60740165265906
140463,14,2024-07-01,Apartment,55,1415.9,370665.44,Available,,261.78786637474394
140475,14,2024-07-01,Apartment,55,1415.9,425691.8,Sold,C1361,300.6510346775902
150030,15,2024-07-01,Apartment,4,1110.88,322354.35,Available,,290.179272288636
150128,15,2024-07-01,Apartment,17,562.64,190102.41,Sold,C1554,337.8757464808759
150150,15,2024-07-01,Apartment,18,567.74,189284.34,Sold,C1268,333.3996899989432
150157,15,2024-07-01,Apartment,20,1662.01,557939.4,Sold,C1012,335.7015902431393
150173,15,2024-07-01,Apartment,22,1317.29,357942.9,Sold,C0964,271.72672684071085
150180,15,2024-07-01,Office,23,1279.23,447987.69,Available,,350.20105063202084
150252,15,2024-07-01,Apartment,30,1523.22,491938.8,Sold,C0513,322.9597825658802
150256,15,2024-07-01,Office,30,1523.22,485590.73,Sold,C0190,318.79224931395333
150262,15,2024-07-01,Apartment,30,1523.22,377450.49,Available,,247.79775081734746
150279,15,2024-07-01,Apartment,34,1304.22,439700.17,Available,,337.136503043965
150300,15,2024-07-01,Office,35,745.49,218602.71,Sold,C0097,293.23359132919285
150302,15,2024-07-01,Apartment,35,745.49,254110.4,Sold,C0838,340.8635930730124
150336,15,2024-07-01,Apartment,39,1713.42,483241.64,Sold,C0443,282.03338352534695
150354,15,2024-07-01,Apartment,43,1655.05,508753.3,Sold,C0822,307.3945198030271
150361,15,2024-07-01,Apartment,44,1713.09,501574.06,Sold,C0350,292.78908872271745
150387,15,2024-07-01,Office,49,460.17,130666.74,Sold,C1231,283.9531912119434
150435,15,2024-07-01,Apartment,54,1495.13,330239.65,Sold,C1621,220.87688027128075
150442,15,2024-07-01,Apartment,55,892.75,283367.29,Sold,C0384,317.40945393447214
150453,15,2024-07-01,Apartment,55,892.75,301756.77,Available,,338.0081433772053
150462,15,2024-07-01,Apartment,56,939.93,263394.17,Available,,280.2274318300299
150466,15,2024-07-01,Apartment,56,939.93,297518.31,Sold,C0096,316.5324119881268
150503,15,2024-07-01,Apartment,60,1033.2,331613.25,Sold,C0600,320.95746225319397
150505,15,2024-07-01,Apartment,60,1033.2,317869.59,Sold,C1663,307.65542973286875
160013,16,2024-07-01,Apartment,2,1388.75,406095.59,Sold,C1735,292.41806660666066
160019,16,2024-07-01,Apartment,3,466.91,124643.03,Sold,C0251,266.9530102161016
160020,16,2024-07-01,Apartment,3,466.91,153928.17,Available,,329.67417703625966
160021,16,2024-07-01,Apartment,4,1561.55,545582.64,Sold,C0342,349.3853158720502
160034,16,2024-07-01,Apartment,5,749.15,223589.36,Sold,C0323,298.45739838483615
160050,16,2024-07-01,Apartment,6,1062.34,377317.05,Sold,C0358,355.1754146506768
160091,16,2024-07-01,Apartment,10,1608.56,507543.33,Sold,C0184,315.52651439797086
160102,16,2024-07-01,Apartment,11,1288.42,361857.17,Sold,C1301,280.8534251253473
160118,16,2024-07-01,Apartment,12,549.98,167127.37,Sold,C0440,303.87899559984
160148,16,2024-07-01,Apartment,18,1432.77,439792.36,Sold,C0489,306.95251854798744
